Eta;BPHit;NxDetHits (s_R:s_Z:X/X0@Eta)
1.15;15.6:6.9:0.003722;19.2:8.5:0.006836;39.2:17.4:0.006836;58.4:25.9:0.006836;128.4:57.1:0.015330;396.2:176.0:0.015330;671.0:298.1:0.015330;999.0:443.9:0.015330;1573.4:699.1:0.015330;2135.0:948.6:0.015330
1.15;15.6:6.9:0.003721;19.4:8.6:0.006834;37.2:16.5:0.006834;58.4:25.9:0.006834;128.4:57.0:0.015327;396.1:175.8:0.015327;669.0:296.8:0.015327;1001.0:444.1:0.015327;1571.4:697.2:0.015327;2135.0:947.2:0.015327
1.15;15.6:6.9:0.003720;17.3:7.7:0.006832;39.6:17.5:0.006832;56.5:25.0:0.006832;128.2:56.8:0.015323;128.2:56.8:0.015323;396.1:175.5:0.015323;671.0:297.3:0.015323;999.0:442.6:0.015323;1573.4:697.1:0.015323;2137.0:946.8:0.015323
1.15;15.6:6.9:0.003719;17.6:7.8:0.006831;37.2:16.5:0.006831;58.9:26.1:0.006831;128.0:56.6:0.015320;128.0:56.6:0.015320;398.2:176.2:0.015320;669.0:296.0:0.015320;1001.0:442.9:0.015320;1573.4:696.1:0.015320;2137.0:945.4:0.015320
1.15;15.6:6.9:0.003719;17.3:7.6:0.006829;37.8:16.7:0.006829;56.8:25.1:0.006829;128.0:56.6:0.015316;398.2:175.9:0.015316;669.1:295.6:0.015316;1001.0:442.2:0.015316;1571.4:694.2:0.015316;2135.0:943.2:0.015316
1.16;15.6:6.9:0.003718;17.0:7.5:0.006828;38.5:17.0:0.006828;40.6:17.9:0.006828;58.5:25.8:0.006828;128.3:56.6:0.015313;396.1:174.7:0.015313;669.0:295.1:0.015313;1001.0:441.6:0.015313;1573.4:694.1:0.015313;2135.0:941.9:0.015313
1.16;15.6:6.9:0.003717;19.1:8.4:0.006826;40.3:17.8:0.006826;58.7:25.9:0.006826;128.1:56.4:0.015309;128.1:56.4:0.015309;396.3:174.6:0.015309;671.1:295.6:0.015309;999.0:440.1:0.015309;1573.4:693.1:0.015309;2137.0:941.4:0.015309
1.16;15.6:6.9:0.003716;17.7:7.8:0.006825;37.6:16.5:0.006825;56.4:24.8:0.006825;128.4:56.5:0.015306;396.2:174.3:0.015306;669.0:294.3:0.015306;1001.0:440.3:0.015306;1573.5:692.2:0.015306;2137.0:940.1:0.015306
1.16;15.6:6.9:0.003715;17.0:7.5:0.006823;38.3:16.8:0.006823;58.3:25.6:0.006823;128.5:56.4:0.015302;128.5:56.4:0.015302;396.2:174.0:0.015302;671.0:294.8:0.015302;999.0:438.8:0.015302;1571.4:690.3:0.015302;2135.0:937.9:0.015302
1.16;15.6:6.8:0.003714;19.4:8.5:0.006821;39.5:17.3:0.006821;56.4:24.7:0.006821;128.4:56.3:0.015299;128.4:56.3:0.015299;396.1:173.8:0.015299;669.1:293.5:0.015299;999.0:438.2:0.015299;1571.4:689.3:0.015299;2135.0:936.5:0.015299
1.16;15.6:6.8:0.003713;19.6:8.6:0.006820;37.2:16.3:0.006820;58.7:25.7:0.006820;128.1:56.1:0.015295;396.2:173.6:0.015295;671.1:293.9:0.015295;999.0:437.6:0.015295;1571.4:688.3:0.015295;2137.0:936.1:0.015295
1.16;15.6:6.8:0.003713;17.0:7.5:0.006818;39.3:17.2:0.006818;57.2:25.0:0.006818;59.0:25.8:0.006818;128.0:56.0:0.015292;398.1:174.2:0.015292;669.0:292.6:0.015292;999.1:437.0:0.015292;1573.4:688.2:0.015292;2135.0:933.9:0.015292
1.16;15.6:6.8:0.003712;17.2:7.5:0.006817;40.4:17.6:0.006817;56.0:24.5:0.006817;126.0:55.0:0.015288;396.2:173.0:0.015288;671.0:293.1:0.015288;999.0:436.4:0.015288;1571.4:686.4:0.015288;2137.0:933.4:0.015288
1.16;15.6:6.8:0.003711;17.1:7.4:0.006815;40.5:17.6:0.006815;58.6:25.6:0.006815;128.2:55.9:0.015285;128.2:55.9:0.015285;396.1:172.8:0.015285;669.0:291.8:0.015285;1001.0:436.6:0.015285;1571.4:685.4:0.015285;2137.0:932.1:0.015285
1.16;15.6:6.8:0.003710;17.1:7.4:0.006814;37.5:16.3:0.006814;58.0:25.3:0.006814;126.0:54.9:0.015281;396.1:172.5:0.015281;669.1:291.4:0.015281;999.0:435.1:0.015281;1573.4:685.3:0.015281;2135.0:929.9:0.015281
1.16;15.6:6.8:0.003709;17.1:7.4:0.006812;37.5:16.3:0.006812;58.0:25.2:0.006812;126.0:54.8:0.015278;396.1:172.3:0.015278;669.1:291.0:0.015278;999.0:434.5:0.015278;1573.4:684.3:0.015278;2135.0:928.6:0.015278
1.16;15.6:6.8:0.003708;17.4:7.6:0.006810;38.0:16.5:0.006810;56.1:24.4:0.006810;126.2:54.8:0.015274;398.1:172.9:0.015274;671.0:291.4:0.015274;1001.0:434.7:0.015274;1573.4:683.3:0.015274;2135.0:927.2:0.015274
1.16;15.6:6.8:0.003707;19.0:8.3:0.006809;39.5:17.1:0.006809;56.5:24.5:0.006809;128.3:55.6:0.015271;396.1:171.8:0.015271;671.0:291.0:0.015271;1001.0:434.1:0.015271;1573.5:682.4:0.015271;2135.0:925.9:0.015271
1.16;15.6:6.8:0.003707;17.0:7.4:0.006807;37.9:16.4:0.006807;58.1:25.2:0.006807;126.3:54.7:0.015267;398.1:172.4:0.015267;669.0:289.7:0.015267;999.0:432.6:0.015267;1573.4:681.4:0.015267;2137.0:925.4:0.015267
1.16;15.6:6.7:0.003706;17.5:7.6:0.006806;37.2:16.1:0.006806;58.7:25.4:0.006806;128.1:55.4:0.015264;396.3:171.4:0.015264;669.0:289.3:0.015264;999.0:432.0:0.015264;1571.4:679.5:0.015264;2135.0:923.2:0.015264
1.16;15.6:6.7:0.003705;17.7:7.6:0.006804;39.7:17.2:0.006804;58.0:25.1:0.006804;126.1:54.4:0.015260;396.3:171.1:0.015260;669.0:288.9:0.015260;999.0:431.4:0.015260;1571.4:678.6:0.015260;2135.0:921.9:0.015260
1.16;15.6:6.7:0.003704;17.8:7.7:0.006803;40.3:17.4:0.006803;58.3:25.1:0.006803;128.5:55.4:0.015257;396.3:170.9:0.015257;671.1:289.4:0.015257;1001.0:431.6:0.015257;1573.5:678.5:0.015257;2135.0:920.6:0.015257
1.16;15.6:6.7:0.003703;19.4:8.4:0.006801;39.4:17.0:0.006801;56.3:24.2:0.006801;128.5:55.3:0.015253;396.2:170.6:0.015253;671.0:288.9:0.015253;1001.0:431.0:0.015253;1573.4:677.5:0.015253;2137.0:920.1:0.015253
1.16;15.6:6.7:0.003702;17.0:7.3:0.006800;37.3:16.0:0.006800;56.1:24.1:0.006800;126.2:54.2:0.015250;398.1:171.2:0.015250;671.1:288.5:0.015250;999.0:429.5:0.015250;1573.4:676.5:0.015250;2135.0:917.9:0.015250
1.17;15.6:6.7:0.003702;17.0:7.3:0.006798;39.3:16.9:0.006798;57.1:24.5:0.006798;59.1:25.4:0.006798;128.0:55.0:0.015246;398.1:170.9:0.015246;669.0:287.2:0.015246;1001.0:429.8:0.015246;1573.4:675.5:0.015246;2135.0:916.6:0.015246
1.17;15.6:6.7:0.003701;19.2:8.2:0.006797;38.6:16.5:0.006797;40.5:17.4:0.006797;56.0:24.0:0.006797;57.0:24.4:0.006797;126.0:54.0:0.015243;396.1:169.8:0.015243;669.0:286.8:0.015243;999.0:428.3:0.015243;1573.4:674.5:0.015243;2135.0:915.3:0.015243
1.17;15.6:6.7:0.003700;19.4:8.3:0.006795;37.2:15.9:0.006795;58.4:25.0:0.006795;128.4:55.0:0.015240;396.2:169.6:0.015240;669.1:286.4:0.015240;1001.0:428.5:0.015240;1571.5:672.7:0.015240;2135.0:914.0:0.015240
1.17;15.6:6.7:0.003699;17.3:7.4:0.006794;39.6:16.9:0.006794;56.5:24.2:0.006794;128.2:54.8:0.015236;396.1:169.3:0.015236;671.0:286.8:0.015236;999.0:427.1:0.015236;1573.4:672.6:0.015236;2137.0:913.5:0.015236
1.17;15.6:6.7:0.003698;17.3:7.4:0.006792;38.4:16.4:0.006792;56.0:23.9:0.006792;57.0:24.3:0.006792;126.0:53.8:0.015233;396.1:169.1:0.015233;671.1:286.5:0.015233;1001.0:427.3:0.015233;1571.4:670.8:0.015233;2135.0:911.3:0.015233
1.17;15.6:6.6:0.003697;17.1:7.3:0.006791;39.2:16.7:0.006791;58.7:25.0:0.006791;128.1:54.6:0.015229;396.2:168.9:0.015229;671.0:286.0:0.015229;1001.0:426.7:0.015229;1573.4:670.6:0.015229;2135.0:910.0:0.015229
1.17;15.6:6.6:0.003697;19.0:8.1:0.006789;37.2:15.8:0.006789;56.0:23.8:0.006789;57.0:24.3:0.006789;126.0:53.6:0.015226;396.1:168.6:0.015226;671.0:285.6:0.015226;999.0:425.2:0.015226;1571.5:668.8:0.015226;2137.0:909.5:0.015226
1.17;15.6:6.6:0.003696;17.1:7.3:0.006788;40.2:17.1:0.006788;56.0:23.8:0.006788;57.0:24.2:0.006788;126.1:53.6:0.015223;398.3:169.3:0.015223;669.0:284.3:0.015223;1001.0:425.4:0.015223;1573.4:668.7:0.015223;2135.0:907.4:0.015223
1.17;15.6:6.6:0.003695;17.1:7.2:0.006786;39.8:16.9:0.006786;56.2:23.9:0.006786;57.2:24.3:0.006786;126.5:53.7:0.015219;398.2:169.0:0.015219;671.0:284.8:0.015219;1001.0:424.8:0.015219;1571.4:666.9:0.015219;2135.0:906.0:0.015219
1.17;15.6:6.6:0.003694;19.5:8.3:0.006785;39.5:16.7:0.006785;58.0:24.6:0.006785;126.0:53.4:0.015216;396.2:167.9:0.015216;671.1:284.4:0.015216;999.0:423.3:0.015216;1573.4:666.7:0.015216;2135.0:904.7:0.015216
1.17;15.6:6.6:0.003693;17.2:7.3:0.006783;40.3:17.1:0.006783;56.0:23.7:0.006783;57.0:24.1:0.006783;126.0:53.3:0.015212;396.2:167.7:0.015212;671.1:284.0:0.015212;999.1:422.7:0.015212;1571.4:664.9:0.015212;2137.0:904.2:0.015212
1.17;15.6:6.6:0.003693;17.1:7.2:0.006782;39.2:16.6:0.006782;58.6:24.8:0.006782;128.2:54.2:0.015209;396.1:167.4:0.015209;671.0:283.5:0.015209;1001.0:422.9:0.015209;1571.4:664.0:0.015209;2135.0:902.1:0.015209
1.17;15.6:6.6:0.003692;19.2:8.1:0.006780;39.2:16.6:0.006780;58.3:24.6:0.006780;126.6:53.4:0.015206;128.7:54.3:0.015206;398.3:168.0:0.015206;671.1:283.1:0.015206;1001.0:422.3:0.015206;1571.5:663.0:0.015206;2135.0:900.8:0.015206
1.17;15.6:6.6:0.003691;19.0:8.0:0.006779;37.8:15.9:0.006779;58.1:24.5:0.006779;126.2:53.1:0.015202;398.2:167.7:0.015202;671.1:282.7:0.015202;999.0:420.9:0.015202;1571.4:662.0:0.015202;2135.0:899.5:0.015202
1.17;15.6:6.6:0.003690;18.0:7.6:0.006777;19.9:8.4:0.006777;40.2:16.9:0.006777;58.3:24.5:0.006777;126.6:53.2:0.015199;398.3:167.5:0.015199;671.0:282.3:0.015199;999.0:420.3:0.015199;1571.4:661.0:0.015199;2137.0:899.0:0.015199
1.17;15.6:6.6:0.003689;17.2:7.2:0.006776;39.7:16.7:0.006776;56.7:23.8:0.006776;57.8:24.3:0.006776;128.1:53.8:0.015196;396.3:166.5:0.015196;669.1:281.0:0.015196;1001.0:420.5:0.015196;1573.4:660.9:0.015196;2137.0:897.7:0.015196
1.17;15.6:6.5:0.003688;19.3:8.1:0.006774;38.5:16.1:0.006774;56.0:23.5:0.006774;126.0:52.8:0.015192;396.1:166.1:0.015192;669.1:280.6:0.015192;1001.1:419.9:0.015192;1571.4:659.1:0.015192;2137.0:896.3:0.015192
1.17;15.6:6.5:0.003688;17.3:7.2:0.006773;38.3:16.0:0.006773;56.0:23.5:0.006773;126.0:52.8:0.015189;396.2:165.9:0.015189;669.0:280.2:0.015189;1001.0:419.3:0.015189;1573.4:659.0:0.015189;2137.0:895.0:0.015189
1.17;15.6:6.5:0.003687;17.6:7.3:0.006771;37.7:15.8:0.006771;56.2:23.5:0.006771;126.5:52.9:0.015186;398.3:166.6:0.015186;669.1:279.8:0.015186;999.0:417.8:0.015186;1573.4:658.0:0.015186;2137.0:893.7:0.015186
1.18;15.6:6.5:0.003686;17.0:7.1:0.006770;39.5:16.5:0.006770;56.6:23.6:0.006770;128.2:53.5:0.015182;396.1:165.4:0.015182;669.1:279.4:0.015182;1001.0:418.0:0.015182;1573.4:657.0:0.015182;2137.0:892.4:0.015182
1.18;15.6:6.5:0.003685;19.0:7.9:0.006768;37.9:15.8:0.006768;58.1:24.2:0.006768;126.2:52.6:0.015179;398.1:166.0:0.015179;671.0:279.8:0.015179;999.0:416.6:0.015179;1573.4:656.1:0.015179;2137.0:891.1:0.015179
1.18;15.6:6.5:0.003684;17.0:7.1:0.006767;38.1:15.9:0.006767;58.2:24.2:0.006767;126.5:52.7:0.015176;398.2:165.8:0.015176;671.1:279.4:0.015176;1001.0:416.8:0.015176;1571.5:654.3:0.015176;2137.0:889.8:0.015176
1.18;15.6:6.5:0.003684;17.1:7.1:0.006765;40.0:16.6:0.006765;57.2:23.8:0.006765;58.2:24.2:0.006765;59.0:24.5:0.006765;128.0:53.2:0.015172;398.1:165.5:0.015172;671.0:279.0:0.015172;1001.0:416.2:0.015172;1573.4:654.2:0.015172;2137.0:888.5:0.015172
1.18;15.6:6.5:0.003683;17.1:7.1:0.006764;39.2:16.3:0.006764;58.5:24.3:0.006764;128.3:53.3:0.015169;396.1:164.4:0.015169;669.1:277.8:0.015169;999.0:414.7:0.015169;1571.4:652.4:0.015169;2137.0:887.1:0.015169
1.18;15.6:6.5:0.003682;17.9:7.4:0.006762;39.2:16.3:0.006762;56.0:23.2:0.006762;126.0:52.2:0.015166;396.1:164.2:0.015166;669.0:277.3:0.015166;1001.0:415.0:0.015166;1571.5:651.4:0.015166;2137.0:885.8:0.015166
1.18;15.6:6.5:0.003681;19.4:8.0:0.006761;37.2:15.4:0.006761;58.4:24.2:0.006761;128.4:53.1:0.015163;396.2:164.0:0.015163;669.1:276.9:0.015163;1001.0:414.3:0.015163;1571.4:650.4:0.015163;2135.0:883.7:0.015163
1.18;15.6:6.4:0.003680;17.9:7.4:0.006759;20.0:8.3:0.006759;37.4:15.5:0.006759;56.7:23.4:0.006759;128.1:52.9:0.015159;396.3:163.8:0.015159;671.1:277.3:0.015159;1001.0:413.7:0.015159;1573.4:650.3:0.015159;2135.0:882.4:0.015159
1.18;15.6:6.4:0.003680;19.4:8.0:0.006758;38.1:15.7:0.006758;56.1:23.1:0.006758;126.1:52.1:0.015156;398.2:164.3:0.015156;671.1:276.9:0.015156;999.0:412.3:0.015156;1571.4:648.5:0.015156;2137.0:881.9:0.015156
1.18;15.6:6.4:0.003679;19.5:8.0:0.006756;39.4:16.2:0.006756;58.0:23.9:0.006756;59.0:24.3:0.006756;126.0:51.9:0.015153;396.2:163.3:0.015153;671.0:276.5:0.015153;999.0:411.7:0.015153;1573.4:648.4:0.015153;2137.0:880.6:0.015153
1.18;15.6:6.4:0.003678;17.1:7.0:0.006755;40.1:16.5:0.006755;57.3:23.6:0.006755;59.0:24.3:0.006755;128.0:52.7:0.015149;398.2:163.8:0.015149;671.0:276.1:0.015149;1001.0:411.9:0.015149;1571.4:646.6:0.015149;2137.0:879.3:0.015149
1.18;15.6:6.4:0.003677;19.1:7.8:0.006753;39.8:16.3:0.006753;56.3:23.1:0.006753;126.6:52.0:0.015146;398.3:163.6:0.015146;669.0:274.9:0.015146;1001.0:411.3:0.015146;1571.4:645.6:0.015146;2137.0:878.0:0.015146
1.18;15.6:6.4:0.003676;17.5:7.2:0.006752;39.3:16.1:0.006752;56.2:23.0:0.006752;126.4:51.8:0.015143;398.1:163.3:0.015143;669.1:274.5:0.015143;999.0:409.8:0.015143;1571.4:644.7:0.015143;2135.0:875.9:0.015143
1.18;15.6:6.4:0.003676;17.7:7.3:0.006751;39.2:16.1:0.006751;56.0:22.9:0.006751;126.1:51.6:0.015140;396.3:162.3:0.015140;669.0:274.0:0.015140;999.0:409.2:0.015140;1573.4:644.5:0.015140;2135.0:874.6:0.015140
1.18;15.6:6.4:0.003675;17.5:7.2:0.006749;37.2:15.2:0.006749;58.7:24.0:0.006749;59.7:24.4:0.006749;128.1:52.4:0.015136;396.2:162.0:0.015136;669.1:273.7:0.015136;999.0:408.6:0.015136;1571.4:642.7:0.015136;2137.0:874.1:0.015136
1.18;15.6:6.4:0.003674;19.6:8.0:0.006748;37.7:15.4:0.006748;56.3:23.0:0.006748;126.6:51.7:0.015133;398.3:162.7:0.015133;671.1:274.1:0.015133;999.0:408.0:0.015133;1573.4:642.6:0.015133;2137.0:872.7:0.015133
1.18;15.6:6.4:0.003673;19.4:7.9:0.006746;37.2:15.2:0.006746;58.4:23.8:0.006746;59.4:24.2:0.006746;128.4:52.4:0.015130;396.2:161.6:0.015130;669.1:272.9:0.015130;1001.0:408.2:0.015130;1571.5:640.8:0.015130;2135.0:870.6:0.015130
1.18;15.6:6.4:0.003673;17.3:7.0:0.006745;38.4:15.6:0.006745;56.0:22.8:0.006745;126.0:51.3:0.015127;396.2:161.3:0.015127;669.1:272.4:0.015127;1001.0:407.6:0.015127;1571.4:639.9:0.015127;2135.0:869.3:0.015127
1.18;15.6:6.3:0.003672;17.2:7.0:0.006743;37.7:15.3:0.006743;56.7:23.0:0.006743;128.1:52.1:0.015124;396.2:161.1:0.015124;669.0:272.0:0.015124;999.0:406.2:0.015124;1573.4:639.7:0.015124;2137.0:868.8:0.015124
1.19;15.6:6.3:0.003671;19.0:7.7:0.006742;38.0:15.4:0.006742;58.2:23.6:0.006742;126.4:51.3:0.015120;398.1:161.6:0.015120;671.0:272.4:0.015120;1001.0:406.4:0.015120;1571.4:637.9:0.015120;2135.0:866.7:0.015120
1.19;15.6:6.3:0.003670;17.1:7.0:0.006740;39.2:15.9:0.006740;58.4:23.7:0.006740;59.4:24.1:0.006740;128.4:52.1:0.015117;396.2:160.6:0.015117;669.0:271.2:0.015117;999.0:405.0:0.015117;1573.4:637.8:0.015117;2135.0:865.4:0.015117
1.19;15.6:6.3:0.003669;17.7:7.2:0.006739;37.6:15.2:0.006739;56.4:22.8:0.006739;128.3:51.9:0.015114;396.1:160.3:0.015114;669.1:270.8:0.015114;1001.0:405.2:0.015114;1573.4:636.8:0.015114;2137.0:864.9:0.015114
1.19;15.6:6.3:0.003669;19.0:7.7:0.006738;39.5:16.0:0.006738;56.6:22.9:0.006738;128.2:51.8:0.015111;396.2:160.1:0.015111;669.1:270.4:0.015111;1001.0:404.5:0.015111;1573.4:635.9:0.015111;2137.0:863.6:0.015111
1.19;15.6:6.3:0.003668;19.3:7.8:0.006736;39.7:16.0:0.006736;56.6:22.9:0.006736;128.1:51.7:0.015108;396.2:159.9:0.015108;669.1:270.0:0.015108;1001.0:403.9:0.015108;1571.4:634.1:0.015108;2135.0:861.5:0.015108
1.19;15.6:6.3:0.003667;17.7:7.2:0.006735;40.3:16.3:0.006735;58.3:23.5:0.006735;128.5:51.8:0.015104;396.2:159.6:0.015104;671.1:270.4:0.015104;1001.0:403.3:0.015104;1573.4:634.0:0.015104;2135.0:860.2:0.015104
1.19;15.6:6.3:0.003666;17.1:6.9:0.006733;40.4:16.2:0.006733;58.7:23.6:0.006733;128.1:51.5:0.015101;396.2:159.4:0.015101;669.0:269.2:0.015101;999.0:401.9:0.015101;1571.5:632.2:0.015101;2135.0:858.9:0.015101
1.19;15.6:6.3:0.003666;17.6:7.1:0.006732;39.3:15.8:0.006732;56.1:22.5:0.006732;126.2:50.7:0.015098;398.1:159.9:0.015098;671.0:269.5:0.015098;1001.0:402.1:0.015098;1571.5:631.2:0.015098;2137.0:858.4:0.015098
1.19;15.6:6.3:0.003665;17.2:6.9:0.006731;39.2:15.7:0.006731;58.4:23.4:0.006731;128.5:51.5:0.015095;396.2:158.9:0.015095;669.0:268.3:0.015095;999.1:400.7:0.015095;1571.4:630.3:0.015095;2135.0:856.3:0.015095
1.19;15.6:6.2:0.003664;19.4:7.8:0.006729;39.4:15.8:0.006729;58.0:23.2:0.006729;126.1:50.5:0.015092;398.2:159.5:0.015092;671.0:268.7:0.015092;1001.0:400.9:0.015092;1571.4:629.3:0.015092;2135.0:855.0:0.015092
1.19;15.6:6.2:0.003663;19.0:7.6:0.006728;38.4:15.4:0.006728;58.4:23.4:0.006728;128.4:51.3:0.015088;396.1:158.4:0.015088;671.1:268.4:0.015088;999.1:399.5:0.015088;1573.4:629.2:0.015088;2135.0:853.7:0.015088
1.19;15.6:6.2:0.003662;17.5:7.0:0.006726;37.9:15.1:0.006726;56.1:22.4:0.006726;126.3:50.4:0.015085;398.1:159.0:0.015085;671.0:267.9:0.015085;1001.0:399.7:0.015085;1571.4:627.4:0.015085;2137.0:853.2:0.015085
1.19;15.6:6.2:0.003662;17.4:6.9:0.006725;38.0:15.2:0.006725;56.1:22.4:0.006725;126.2:50.3:0.015082;398.1:158.7:0.015082;671.1:267.5:0.015082;1001.1:399.1:0.015082;1573.4:627.3:0.015082;2137.0:851.9:0.015082
1.19;15.6:6.2:0.003661;19.2:7.6:0.006723;39.2:15.6:0.006723;58.3:23.2:0.006723;128.6:51.2:0.015079;396.3:157.7:0.015079;671.0:267.1:0.015079;1001.0:398.5:0.015079;1571.4:625.5:0.015079;2137.0:850.6:0.015079
1.19;15.6:6.2:0.003660;19.1:7.6:0.006722;38.7:15.4:0.006722;40.5:16.1:0.006722;58.6:23.3:0.006722;128.2:50.9:0.015076;396.1:157.4:0.015076;671.0:266.7:0.015076;1001.0:397.9:0.015076;1571.4:624.5:0.015076;2137.0:849.3:0.015076
1.19;15.6:6.2:0.003659;19.7:7.8:0.006721;39.3:15.6:0.006721;56.1:22.3:0.006721;126.2:50.1:0.015073;398.1:158.0:0.015073;669.0:265.5:0.015073;1001.0:397.3:0.015073;1573.4:624.4:0.015073;2137.0:848.0:0.015073
1.19;15.6:6.2:0.003659;19.4:7.7:0.006719;37.9:15.0:0.006719;57.1:22.6:0.006719;59.2:23.5:0.006719;128.0:50.7:0.015070;398.1:157.7:0.015070;669.0:265.1:0.015070;1001.1:396.7:0.015070;1571.4:622.7:0.015070;2135.0:846.0:0.015070
1.19;15.6:6.2:0.003658;17.1:6.7:0.006718;39.8:15.7:0.006718;56.3:22.3:0.006718;126.6:50.1:0.015066;128.7:50.9:0.015066;398.3:157.6:0.015066;671.0:265.5:0.015066;1001.0:396.0:0.015066;1571.4:621.7:0.015066;2137.0:845.5:0.015066
1.19;15.6:6.2:0.003657;19.2:7.6:0.006717;37.3:14.7:0.006717;58.1:23.0:0.006717;126.3:49.9:0.015063;398.1:157.3:0.015063;669.1:264.3:0.015063;1001.0:395.4:0.015063;1573.4:621.5:0.015063;2135.0:843.4:0.015063
1.20;15.6:6.2:0.003656;17.4:6.9:0.006715;39.4:15.5:0.006715;56.3:22.2:0.006715;126.6:49.9:0.015060;128.6:50.7:0.015060;398.3:157.1:0.015060;669.0:263.9:0.015060;1001.0:394.8:0.015060;1573.4:620.6:0.015060;2135.0:842.1:0.015060
1.20;15.6:6.1:0.003656;17.0:6.7:0.006714;39.5:15.6:0.006714;56.6:22.3:0.006714;128.2:50.5:0.015057;396.1:156.0:0.015057;669.1:263.5:0.015057;1001.0:394.2:0.015057;1573.4:619.6:0.015057;2137.0:841.6:0.015057
1.20;15.6:6.1:0.003655;17.0:6.7:0.006712;39.6:15.6:0.006712;56.5:22.2:0.006712;128.3:50.4:0.015054;396.1:155.8:0.015054;669.0:263.1:0.015054;999.1:392.8:0.015054;1571.4:617.9:0.015054;2135.0:839.5:0.015054
1.20;15.6:6.1:0.003654;17.0:6.7:0.006711;39.3:15.4:0.006711;57.3:22.5:0.006711;59.0:23.2:0.006711;128.0:50.3:0.015051;398.1:156.3:0.015051;669.0:262.7:0.015051;999.0:392.2:0.015051;1573.4:617.7:0.015051;2135.0:838.2:0.015051
1.20;15.6:6.1:0.003653;17.4:6.8:0.006710;38.0:14.9:0.006710;56.1:22.0:0.006710;126.2:49.5:0.015048;398.1:156.1:0.015048;671.1:263.0:0.015048;1001.0:392.4:0.015048;1573.4:616.8:0.015048;2135.0:836.9:0.015048
1.20;15.6:6.1:0.003653;17.0:6.7:0.006708;39.3:15.4:0.006708;56.9:22.3:0.006708;128.0:50.1:0.015045;398.2:155.8:0.015045;671.1:262.7:0.015045;1001.1:391.8:0.015045;1573.5:615.8:0.015045;2135.0:835.6:0.015045
1.20;15.6:6.1:0.003652;19.4:7.6:0.006707;37.9:14.8:0.006707;57.0:22.3:0.006707;59.2:23.1:0.006707;128.0:50.0:0.015042;398.1:155.6:0.015042;669.0:261.4:0.015042;1001.1:391.2:0.015042;1571.5:614.1:0.015042;2135.0:834.3:0.015042
1.20;15.6:6.1:0.003651;19.7:7.7:0.006705;38.4:15.0:0.006705;58.6:22.9:0.006705;128.2:50.0:0.015039;396.1:154.6:0.015039;669.1:261.1:0.015039;999.0:389.8:0.015039;1573.4:613.9:0.015039;2137.0:833.8:0.015039
1.20;15.6:6.1:0.003650;17.7:6.9:0.006704;37.6:14.7:0.006704;56.4:22.0:0.006704;128.4:50.0:0.015036;396.2:154.3:0.015036;669.0:260.6:0.015036;1001.0:390.0:0.015036;1571.5:612.2:0.015036;2137.0:832.6:0.015036
1.20;15.6:6.1:0.003650;17.1:6.7:0.006703;37.4:14.6:0.006703;58.0:22.6:0.006703;126.0:49.0:0.015032;396.3:154.1:0.015032;669.1:260.2:0.015032;1001.0:389.4:0.015032;1571.5:611.3:0.015032;2137.0:831.3:0.015032
1.20;15.6:6.1:0.003649;19.1:7.4:0.006701;37.4:14.5:0.006701;58.0:22.5:0.006701;126.1:49.0:0.015029;398.3:154.7:0.015029;669.1:259.9:0.015029;999.0:388.0:0.015029;1573.4:611.1:0.015029;2137.0:830.0:0.015029
1.20;15.6:6.0:0.003648;17.8:6.9:0.006700;37.4:14.5:0.006700;56.8:22.0:0.006700;128.0:49.7:0.015026;398.2:154.4:0.015026;671.1:260.2:0.015026;1001.0:388.2:0.015026;1571.4:609.4:0.015026;2137.0:828.7:0.015026
1.20;15.6:6.0:0.003647;17.4:6.7:0.006699;37.2:14.4:0.006699;58.5:22.6:0.006699;128.3:49.7:0.015023;396.1:153.4:0.015023;671.0:259.8:0.015023;1001.0:387.6:0.015023;1571.5:608.4:0.015023;2137.0:827.4:0.015023
1.20;15.6:6.0:0.003647;19.5:7.5:0.006697;37.2:14.4:0.006697;58.6:22.7:0.006697;128.1:49.5:0.015020;396.2:153.1:0.015020;669.1:258.7:0.015020;999.0:386.2:0.015020;1571.4:607.5:0.015020;2137.0:826.1:0.015020
1.20;15.6:6.0:0.003646;18.1:7.0:0.006696;19.8:7.6:0.006696;37.3:14.4:0.006696;57.0:22.0:0.006696;128.0:49.4:0.015017;398.1:153.7:0.015017;669.0:258.2:0.015017;999.0:385.6:0.015017;1573.4:607.3:0.015017;2137.0:824.8:0.015017
1.20;15.6:6.0:0.003645;17.5:6.7:0.006695;39.5:15.2:0.006695;58.0:22.4:0.006695;126.0:48.6:0.015014;396.1:152.7:0.015014;671.0:258.6:0.015014;1001.1:385.8:0.015014;1571.4:605.6:0.015014;2137.0:823.5:0.015014
1.20;15.6:6.0:0.003644;17.9:6.9:0.006693;20.0:7.7:0.006693;40.1:15.4:0.006693;58.2:22.4:0.006693;126.4:48.6:0.015011;398.1:153.2:0.015011;671.0:258.2:0.015011;999.0:384.4:0.015011;1573.4:605.4:0.015011;2135.0:821.5:0.015011
